reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
1280,314,615,"[0, 0]",4295,5.0,92,1383955200,2013-11-09
170,314,755,"[1, 1]",1546,4.0,1056,1325548800,2012-01-03
1209,314,976,"[1, 1]",4138,5.0,1563,1364774400,2013-04-01
514,315,199,"[1, 1]",1436,4.0,3396,1324425600,2011-12-21
270,315,566,"[0, 0]",8486,3.0,4166,1368748800,2013-05-17
170,315,755,"[1, 1]",7088,4.0,7354,1343692800,2012-07-31
334,315,802,"[7, 7]",4746,5.0,242,1329955200,2012-02-23
1274,315,796,"[0, 0]",6665,5.0,6888,1388620800,2014-01-02
1416,315,1340,"[2, 2]",10115,5.0,8632,1275134400,2010-04-06
1328,315,852,"[0, 0]",4506,3.0,8050,1363478400,2013-03-17
1078,315,880,"[1, 1]",1627,4.0,1300,1325808000,2012-01-06
413,315,1039,"[0, 0]",5094,4.0,5787,1397088000,2014-04-10
991,315,998,"[0, 0]",5154,5.0,7561,1296864000,2011-02-05
612,315,1165,"[20, 22]",1853,5.0,3283,1275134400,2008-06-26
873,315,1167,"[0, 0]",9681,3.0,2559,1393113600,2014-02-23
1269,316,1397,"[0, 0]",5313,5.0,3167,1405209600,2014-07-13
693,316,428,"[0, 0]",6935,5.0,1321,1396828800,2014-04-07
510,316,1305,"[0, 0]",14,4.0,3417,1394496000,2014-03-11
1274,316,796,"[0, 0]",6667,5.0,6936,1388620800,2014-01-02
1416,316,1340,"[1, 1]",10011,5.0,8077,1275134400,2010-04-06
1090,317,471,"[1, 1]",4410,5.0,5981,1302739200,2011-04-14
66,317,714,"[0, 0]",5744,5.0,6828,1392681600,2014-02-18
1133,317,878,"[0, 0]",3394,5.0,7465,1394409600,2014-03-10
973,317,1019,"[0, 0]",6944,1.0,5227,1394582400,2014-03-12
1377,317,1154,"[0, 0]",9316,5.0,3118,1403740800,2014-06-26
1255,318,1193,"[0, 0]",4016,5.0,3218,1391904000,2014-02-09
582,318,39,"[0, 0]",6498,4.0,1449,1350777600,2012-10-21
1062,318,55,"[0, 0]",4917,5.0,2729,1360108800,2013-02-06
240,318,179,"[0, 0]",129,5.0,5971,1383264000,2013-11-01
344,318,419,"[0, 0]",5003,5.0,7641,1376265600,2013-08-12
275,318,557,"[0, 0]",9080,5.0,4043,1393718400,2014-03-02
741,318,678,"[0, 0]",2714,4.0,4053,1379980800,2013-09-24
215,318,774,"[0, 0]",754,5.0,5163,1325030400,2011-12-28
569,318,779,"[2, 3]",3530,4.0,2580,1343692800,2012-07-31
720,318,953,"[0, 0]",8689,4.0,352,1373068800,2013-07-06
1213,318,1029,"[0, 0]",4895,4.0,2689,1374105600,2013-07-18
1269,319,1397,"[0, 0]",1136,4.0,3618,1405209600,2014-07-13
1095,319,39,"[0, 0]",3318,4.0,4214,1377129600,2013-08-22
129,319,53,"[0, 0]",6657,2.0,5266,1384646400,2013-11-17
352,319,219,"[0, 0]",10012,3.0,8730,1391040000,2014-01-30
145,319,1263,"[0, 0]",8553,5.0,2785,1381968000,2013-10-17
1248,319,418,"[0, 0]",9654,5.0,1096,1399593600,2014-05-09
510,319,1305,"[0, 0]",5393,4.0,3724,1394409600,2014-03-10
334,319,802,"[0, 0]",1587,5.0,2100,1329955200,2012-02-23
1274,319,796,"[0, 0]",6666,5.0,6898,1388620800,2014-01-02
1396,319,813,"[0, 0]",9501,5.0,4733,1393804800,2014-03-03
961,319,951,"[0, 1]",1311,5.0,1013,1328659200,2012-02-08
1194,319,1069,"[0, 0]",6669,5.0,3845,1352764800,2012-11-13
185,319,1152,"[0, 0]",1196,4.0,3534,1358467200,2013-01-18
873,319,1167,"[0, 0]",2952,5.0,5889,1393113600,2014-02-23
28,319,1395,"[2, 2]",9878,3.0,7976,1360108800,2013-02-06
3,320,26,"[0, 0]",3853,5.0,3330,1383782400,2013-11-07
745,320,127,"[11, 11]",2409,4.0,2268,1292544000,2010-12-17
193,320,248,"[0, 0]",5708,5.0,5161,1298246400,2011-02-21
947,320,442,"[0, 2]",1477,3.0,3570,1325808000,2012-01-06
941,320,502,"[1, 1]",8001,3.0,1050,1365465600,2013-04-09
440,320,614,"[0, 0]",1431,5.0,7529,1366848000,2013-04-25
773,320,697,"[0, 0]",9911,5.0,2034,1404950400,2014-07-10
447,321,82,"[0, 0]",1258,5.0,2598,1386892800,2013-12-13
1318,321,1213,"[0, 0]",5122,5.0,7904,1375488000,2013-08-03
613,321,188,"[0, 0]",5324,5.0,150,1383436800,2013-11-03
415,321,293,"[0, 0]",4562,5.0,3116,1376438400,2013-08-14
218,321,296,"[0, 0]",9066,5.0,7641,1393372800,2014-02-26
410,321,347,"[0, 0]",1358,5.0,8219,1345852800,2012-08-25
732,321,352,"[1, 1]",5509,5.0,6137,1314489600,2011-08-28
504,321,575,"[0, 0]",4250,5.0,4369,1354320000,2012-12-01
648,321,578,"[0, 0]",8355,5.0,8674,1363824000,2013-03-21
1370,321,596,"[189, 192]",10254,4.0,8219,1275134400,2009-11-17
698,321,637,"[0, 0]",8139,5.0,2836,1386806400,2013-12-12
559,321,725,"[0, 0]",3147,3.0,1440,1380153600,2013-09-26
1215,321,1330,"[5, 5]",6891,5.0,3104,1330041600,2012-02-24
665,321,1032,"[0, 0]",8683,1.0,5506,1383868800,2013-11-08
938,321,1093,"[0, 0]",8234,5.0,4992,1369872000,2013-05-30
331,321,1373,"[3, 3]",4781,5.0,7323,1294704000,2011-01-11
939,322,67,"[0, 0]",3652,5.0,3481,1392076800,2014-02-11
619,322,14,"[0, 0]",9715,5.0,8136,1386633600,2013-12-10
363,322,144,"[0, 0]",1010,5.0,3210,1398643200,2014-04-28
1347,322,189,"[0, 0]",6404,3.0,6072,1383523200,2013-11-04
703,322,286,"[0, 0]",8116,5.0,6249,1351209600,2012-10-26
1087,322,294,"[0, 0]",8592,5.0,7195,1313366400,2011-08-15
1150,322,255,"[0, 0]",8555,5.0,3713,1347840000,2012-09-17
682,322,453,"[0, 0]",4704,1.0,5228,1370995200,2013-06-12
1191,322,515,"[1, 2]",9850,4.0,8372,1279065600,2010-07-14
1374,322,1396,"[0, 0]",4088,5.0,3542,1373241600,2013-07-08
599,322,787,"[1, 1]",4833,5.0,5585,1334880000,2012-04-20
337,322,832,"[0, 0]",3657,4.0,6264,1313280000,2011-08-14
1379,323,47,"[18, 19]",6761,4.0,2161,1275134400,2004-09-18
779,323,268,"[1, 1]",6601,4.0,6870,1390262400,2014-01-21
581,323,1288,"[1, 1]",9658,5.0,7867,1383696000,2013-11-06
292,323,602,"[1, 1]",9551,4.0,2933,1390867200,2014-01-28
70,323,643,"[1, 2]",5641,5.0,1222,1394150400,2014-03-07
623,323,883,"[0, 0]",9462,5.0,6709,1384819200,2013-11-19
634,323,940,"[8, 8]",1164,5.0,2988,1275134400,2010-03-02
1212,323,1108,"[1, 1]",8300,5.0,3537,1375142400,2013-07-30
1232,323,1146,"[2, 2]",994,5.0,3992,1371427200,2013-06-17
22,324,1234,"[0, 0]",506,5.0,6555,1394064000,2014-03-06
335,324,246,"[0, 0]",3049,4.0,6759,1296604800,2011-02-02
862,324,341,"[1, 1]",8106,4.0,4243,1376784000,2013-08-18
440,324,614,"[0, 0]",2150,5.0,541,1366848000,2013-04-25
577,324,849,"[10, 11]",8090,4.0,3350,1288396800,2010-10-30
665,324,1032,"[0, 0]",4683,5.0,1894,1381708800,2013-10-14
1019,325,157,"[1, 1]",6736,5.0,2899,1275134400,2009-08-24
161,325,513,"[1, 1]",5266,5.0,5486,1339372800,2012-06-11
1157,325,834,"[0, 0]",5396,1.0,4248,1404604800,2014-07-06
595,325,884,"[0, 0]",36,4.0,2770,1382745600,2013-10-26
462,325,888,"[18, 21]",8658,2.0,1483,1275523200,2010-06-03
1342,326,39,"[0, 0]",3393,5.0,2674,1389398400,2014-01-11
1042,326,77,"[4, 4]",8056,5.0,3057,1363478400,2013-03-17
1242,326,119,"[4, 4]",4018,5.0,665,1378857600,2013-09-11
1347,326,189,"[2, 3]",3145,3.0,3866,1383523200,2013-11-04
218,326,296,"[0, 0]",795,3.0,1352,1399593600,2014-05-09
830,326,732,"[18, 18]",3395,5.0,281,1329868800,2012-02-22
820,327,39,"[0, 0]",8205,5.0,8011,1311552000,2011-07-25
709,327,211,"[0, 0]",3900,4.0,3162,1353456000,2012-11-21
218,327,296,"[1, 1]",6390,5.0,2526,1380758400,2013-10-03
1235,327,472,"[0, 0]",5900,5.0,1881,1399507200,2014-05-08
338,327,488,"[0, 1]",4455,5.0,7371,1368748800,2013-05-17
778,327,1303,"[1, 1]",1109,5.0,2866,1275134400,2009-11-18
1065,327,1306,"[0, 0]",10112,5.0,8149,1372982400,2013-07-05
208,327,841,"[0, 0]",202,4.0,1729,1311811200,2011-07-28
1115,327,1016,"[34, 44]",9554,4.0,6914,1275134400,2009-07-10
887,327,990,"[0, 0]",8404,5.0,7080,1355443200,2012-12-14
845,328,267,"[0, 0]",747,5.0,2081,1357084800,2013-01-02
1069,328,348,"[3, 3]",2182,5.0,7024,1369008000,2013-05-20
368,328,439,"[6, 8]",7264,5.0,6376,1275134400,2009-12-11
886,328,1275,"[1, 1]",4060,4.0,2434,1379721600,2013-09-21
830,328,732,"[1, 1]",7121,5.0,625,1390953600,2014-01-29
166,329,164,"[1, 1]",42,5.0,7099,1378771200,2013-09-10
1112,329,193,"[0, 0]",9932,5.0,5829,1372291200,2013-06-27
466,329,1237,"[0, 0]",5192,4.0,2430,1384646400,2013-11-17
425,329,1256,"[0, 1]",3385,4.0,3436,1370476800,2013-06-06
161,329,513,"[0, 0]",6057,5.0,6359,1339372800,2012-06-11
1230,329,1302,"[0, 0]",5310,4.0,1048,1396569600,2014-04-04
67,329,758,"[0, 0]",10015,3.0,8614,1398470400,2014-04-26
524,329,1379,"[0, 0]",4956,5.0,2075,1373673600,2013-07-13
82,329,1163,"[0, 0]",3473,5.0,3441,1283299200,2010-09-01
1050,330,98,"[0, 0]",10031,5.0,7960,1380758400,2013-10-03
333,330,1211,"[0, 0]",6990,4.0,8167,1365120000,2013-04-05
981,330,162,"[0, 0]",2325,5.0,2966,1275134400,2010-03-02
218,330,296,"[0, 0]",9452,5.0,7683,1383523200,2013-11-04
850,330,328,"[0, 0]",5182,5.0,6390,1387324800,2013-12-18
1051,330,448,"[5, 7]",2757,1.0,3802,1352592000,2012-11-11
1191,330,515,"[0, 0]",10171,5.0,7106,1275134400,2010-03-15
1220,330,597,"[0, 0]",9206,4.0,4227,1379376000,2013-09-17
61,330,897,"[0, 0]",3847,4.0,4411,1328745600,2012-02-09
1291,330,928,"[0, 0]",5777,4.0,238,1388188800,2013-12-28
190,330,1119,"[0, 0]",4779,5.0,478,1384646400,2013-11-17
231,330,1086,"[1, 1]",8725,1.0,4063,1339113600,2012-06-08
918,331,95,"[0, 0]",4672,1.0,1369,1342742400,2012-07-20
1363,331,92,"[1, 1]",2903,5.0,301,1343260800,2012-07-26
1271,331,165,"[1, 1]",6928,5.0,1585,1285372800,2010-09-25
1321,331,167,"[0, 0]",8693,5.0,7561,1282521600,2010-08-23
1077,331,307,"[0, 0]",8784,5.0,1584,1275134400,2009-09-06
1415,331,1243,"[0, 0]",9335,5.0,7519,1378252800,2013-09-04
187,331,611,"[6, 11]",7022,1.0,7792,1281312000,2010-08-09
101,331,485,"[0, 0]",567,5.0,4407,1318982400,2011-10-19
677,331,679,"[0, 0]",5271,5.0,5520,1392076800,2014-02-11
1067,331,1318,"[0, 0]",1496,4.0,6193,1363219200,2013-03-14
580,331,721,"[0, 0]",241,5.0,684,1291766400,2010-12-08
1096,331,920,"[0, 0]",1594,5.0,608,1315008000,2011-09-03
269,332,143,"[0, 0]",1655,5.0,6754,1376870400,2013-08-19
600,332,762,"[0, 0]",962,5.0,7834,1356652800,2012-12-28
565,332,771,"[0, 0]",3245,5.0,3312,1366329600,2013-04-19
1328,332,852,"[0, 0]",9744,5.0,8088,1363478400,2013-03-17
1010,332,1338,"[0, 0]",7213,5.0,7959,1378252800,2013-09-04
1093,332,952,"[0, 0]",2928,5.0,1579,1386288000,2013-12-06
93,332,911,"[0, 0]",3876,5.0,1570,1359158400,2013-01-26
1167,332,993,"[1, 1]",7219,5.0,3314,1359763200,2013-02-02
914,332,1057,"[0, 0]",7351,3.0,935,1389052800,2014-01-07
390,332,1103,"[0, 0]",1375,5.0,402,1397001600,2014-04-09
176,333,1218,"[0, 0]",10183,5.0,8183,1405036800,2014-07-11
221,333,486,"[0, 0]",2301,5.0,1258,1382227200,2013-10-20
968,333,717,"[0, 0]",5841,5.0,2956,1369872000,2013-05-30
615,333,810,"[0, 0]",1483,5.0,6420,1374364800,2013-07-21
1116,333,1382,"[0, 0]",7436,4.0,896,1387756800,2013-12-23
429,334,1209,"[0, 0]",9642,3.0,8308,1403913600,2014-06-28
988,334,572,"[0, 0]",8018,4.0,6032,1381536000,2013-10-12
351,334,505,"[10, 10]",190,5.0,7803,1275134400,2010-02-16
511,334,986,"[0, 4]",3364,5.0,5081,1338422400,2012-05-31
546,334,1101,"[3, 3]",9270,5.0,3397,1311811200,2011-07-28
148,335,1291,"[0, 0]",1300,4.0,5114,1374537600,2013-07-23
1121,335,704,"[0, 1]",6530,5.0,7759,1389052800,2014-01-07
232,335,886,"[1, 1]",2938,5.0,4584,1358294400,2013-01-16
1043,335,1341,"[0, 0]",7506,5.0,7962,1379894400,2013-09-23
1159,335,992,"[1, 1]",2413,5.0,3675,1354665600,2012-12-05
1339,335,1145,"[0, 0]",699,5.0,7891,1365724800,2013-04-12
447,336,82,"[0, 0]",5209,5.0,3343,1383609600,2013-11-05
429,336,1209,"[0, 0]",10109,4.0,8415,1401235200,2014-05-28
380,336,1238,"[0, 0]",1024,5.0,2042,1404345600,2014-07-03
318,336,244,"[1, 1]",3665,5.0,7704,1382054400,2013-10-18
170,336,755,"[2, 2]",2144,5.0,3538,1329264000,2012-02-15
451,336,773,"[0, 0]",8650,5.0,392,1373587200,2013-07-12
1410,337,60,"[1, 1]",3726,5.0,6745,1283472000,2010-09-03
977,337,1250,"[0, 0]",6762,5.0,1740,1351036800,2012-10-24
540,337,254,"[0, 0]",4556,5.0,1530,1354060800,2012-11-28
986,337,396,"[0, 0]",6952,5.0,6351,1388534400,2014-01-01
607,337,1281,"[0, 0]",4054,5.0,2739,1364083200,2013-03-24
708,337,537,"[0, 0]",5776,5.0,6354,1367366400,2013-05-01
138,337,584,"[1, 1]",4594,5.0,3700,1341187200,2012-07-02
1294,337,656,"[0, 0]",2966,3.0,1871,1372464000,2013-06-29
170,337,755,"[1, 1]",2082,5.0,3446,1323388800,2011-12-09
866,337,1337,"[0, 0]",8136,5.0,776,1338422400,2012-05-31
974,337,945,"[0, 0]",2497,5.0,3926,1398124800,2014-04-22
701,338,1208,"[0, 0]",3252,5.0,579,1385078400,2013-11-22
1168,338,133,"[5, 5]",1801,5.0,4629,1325289600,2011-12-31
764,338,218,"[42, 43]",6701,4.0,949,1275134400,2007-09-28
225,338,295,"[1, 1]",694,5.0,1174,1329177600,2012-02-14
369,338,299,"[3, 3]",9212,5.0,956,1282953600,2010-08-28
1118,338,356,"[0, 0]",1765,5.0,3723,1319760000,2011-10-28
917,338,754,"[0, 3]",4748,3.0,4650,1375142400,2013-07-30
1309,338,1054,"[0, 0]",6286,5.0,5189,1367884800,2013-05-07
1403,339,156,"[0, 0]",1728,5.0,899,1402617600,2014-06-13
164,339,230,"[0, 0]",3909,5.0,4950,1392249600,2014-02-13
1142,339,385,"[11, 12]",8298,5.0,6622,1317254400,2011-09-29
620,339,413,"[1, 1]",10144,5.0,8754,1327536000,2012-01-26
1005,339,666,"[0, 0]",3716,5.0,7326,1389225600,2014-01-09
1255,340,1193,"[4, 4]",1212,4.0,2612,1292284800,2010-12-14
1095,340,39,"[0, 0]",1135,4.0,5888,1379116800,2013-09-14
214,340,318,"[0, 0]",3180,4.0,365,1355184000,2012-12-11
810,340,339,"[0, 0]",1675,5.0,8797,1322438400,2011-11-28
986,340,396,"[3, 4]",6605,5.0,6513,1323561600,2011-12-11
1009,340,589,"[0, 0]",5652,5.0,8279,1373155200,2013-07-07
836,340,1327,"[0, 0]",10179,5.0,8489,1370044800,2013-06-01
111,340,1347,"[0, 0]",954,5.0,5154,1355529600,2012-12-15
511,340,986,"[1, 1]",2255,3.0,4512,1338422400,2012-05-31
894,340,1041,"[0, 0]",9112,5.0,8363,1358121600,2013-01-14
521,340,1114,"[1, 1]",1442,5.0,5638,1328832000,2012-02-10
185,340,1152,"[1, 2]",2849,5.0,8456,1365292800,2013-04-07
1053,340,1170,"[0, 0]",8818,1.0,7003,1403049600,2014-06-18
774,341,210,"[0, 0]",3239,5.0,5797,1326153600,2012-01-10
193,341,248,"[1, 1]",494,4.0,2189,1297987200,2011-02-18
540,341,254,"[0, 0]",4613,5.0,3310,1374710400,2013-07-25
184,341,1342,"[0, 0]",5868,4.0,8161,1336176000,2012-05-05
642,341,949,"[0, 0]",4964,5.0,2889,1331424000,2012-03-11
268,341,1082,"[0, 0]",4546,5.0,4022,1391299200,2014-02-02
663,342,17,"[0, 0]",3118,3.0,6840,1394668800,2014-03-13
429,342,1209,"[0, 0]",9794,4.0,8829,1401235200,2014-05-28
262,342,185,"[0, 0]",7122,5.0,6688,1395273600,2014-03-20
199,342,1240,"[0, 0]",8656,5.0,6660,1393545600,2014-02-28
1124,342,647,"[0, 0]",3996,5.0,6782,1388534400,2014-01-01
103,342,820,"[0, 0]",1548,5.0,6668,1379548800,2013-09-19
1246,342,856,"[0, 0]",63,3.0,6778,1395187200,2014-03-19
265,342,1361,"[0, 0]",2166,5.0,1520,1397001600,2014-04-09
238,343,160,"[4, 4]",3008,3.0,4441,1366329600,2013-04-19
1282,343,1258,"[1, 1]",5451,5.0,2235,1371945600,2013-06-23
1225,343,838,"[1, 1]",4623,5.0,248,1377475200,2013-08-26
277,343,1064,"[7, 7]",4330,3.0,4440,1290816000,2010-11-27
1381,343,1173,"[3, 3]",7306,3.0,6120,1355443200,2012-12-14
397,344,51,"[6, 7]",2611,4.0,3067,1287273600,2010-10-17
780,344,1203,"[0, 0]",8701,5.0,4370,1313280000,2011-08-14
156,344,112,"[0, 0]",312,5.0,2058,1316476800,2011-09-20
1363,344,92,"[0, 0]",4116,5.0,1125,1343260800,2012-07-26
241,344,1251,"[0, 1]",9354,5.0,2655,1364860800,2013-04-02
250,344,406,"[0, 0]",4059,5.0,4558,1374192000,2013-07-19
170,344,755,"[0, 0]",2125,5.0,1429,1329782400,2012-02-21
451,344,773,"[0, 0]",1809,5.0,392,1373414400,2013-07-10
223,344,981,"[0, 0]",3830,5.0,1128,1339027200,2012-06-07
665,344,1032,"[0, 0]",2619,5.0,6647,1345852800,2012-08-25
1021,344,1124,"[0, 0]",8647,5.0,7039,1283126400,2010-08-30
388,345,28,"[0, 0]",5475,5.0,4423,1315094400,2011-09-04
55,345,510,"[0, 0]",7668,5.0,4284,1363392000,2013-03-16
406,345,954,"[0, 0]",3553,5.0,4542,1399334400,2014-05-06
1319,345,1031,"[0, 0]",8440,5.0,5986,1329782400,2012-02-21
87,345,1180,"[1, 1]",10081,4.0,8000,1379980800,2013-09-24
399,346,16,"[0, 0]",4665,4.0,2427,1327881600,2012-01-30
177,346,48,"[0, 0]",7953,5.0,8213,1305676800,2011-05-18
135,346,363,"[0, 0]",8816,5.0,237,1354665600,2012-12-05
708,346,537,"[0, 0]",5301,3.0,5403,1324944000,2011-12-27
1361,346,690,"[0, 0]",10226,5.0,3352,1374537600,2013-07-23
915,346,783,"[0, 0]",1866,3.0,7829,1368230400,2013-05-11
855,346,1363,"[0, 0]",9394,4.0,173,1328227200,2012-02-03
110,346,1089,"[0, 0]",3569,5.0,6456,1401235200,2014-05-28
1095,347,39,"[0, 0]",2398,4.0,8464,1369872000,2013-05-30
37,347,1201,"[0, 0]",8646,3.0,337,1364083200,2013-03-24
517,347,20,"[0, 0]",2557,5.0,7239,1364947200,2013-04-03
1308,347,1236,"[0, 0]",6222,4.0,3480,1388707200,2014-01-03
1415,347,1243,"[0, 0]",5887,5.0,6156,1378252800,2013-09-04
916,347,331,"[0, 0]",5177,3.0,7987,1367712000,2013-05-05
948,347,355,"[1, 1]",10129,3.0,8354,1313798400,2011-08-20
135,347,363,"[0, 0]",283,5.0,632,1355616000,2012-12-16
999,347,677,"[0, 0]",1978,5.0,1516,1360022400,2013-02-05
905,347,818,"[0, 0]",5547,1.0,1085,1390867200,2014-01-28
615,347,810,"[0, 0]",5464,5.0,4255,1374364800,2013-07-21
819,347,824,"[0, 0]",144,5.0,6726,1366156800,2013-04-17
1428,347,934,"[0, 0]",6049,1.0,1061,1331769600,2012-03-15
380,348,1238,"[0, 0]",8894,5.0,5636,1404777600,2014-07-08
981,348,162,"[16, 16]",802,5.0,7245,1294358400,2011-01-07
1178,348,452,"[12, 12]",8779,4.0,2318,1318809600,2011-10-17
718,348,484,"[7, 7]",8923,4.0,7561,1360972800,2013-02-16
618,348,760,"[3, 3]",758,5.0,3589,1374105600,2013-07-18
42,349,41,"[0, 1]",2331,4.0,7495,1391212800,2014-02-01
37,349,1201,"[0, 1]",9717,5.0,8267,1380931200,2013-10-05
150,349,76,"[0, 0]",7196,5.0,6198,1390003200,2014-01-18
1041,349,85,"[0, 0]",695,5.0,1027,1377475200,2013-08-26
502,349,182,"[2, 2]",2577,5.0,5089,1379376000,2013-09-17
550,349,1226,"[0, 0]",6342,5.0,3558,1368403200,2013-05-13
122,349,208,"[0, 0]",7448,5.0,5114,1404604800,2014-07-06
557,349,450,"[1, 1]",1800,5.0,3468,1372032000,2013-06-24
952,349,483,"[0, 0]",1411,4.0,2689,1404864000,2014-07-09
117,349,1304,"[1, 2]",9824,2.0,604,1378339200,2013-09-05
1253,349,630,"[0, 0]",2190,5.0,8060,1368748800,2013-05-17
1279,349,1156,"[0, 0]",4790,5.0,4173,1402531200,2014-06-12
350,350,1207,"[0, 0]",3237,4.0,2890,1397260800,2014-04-12
1310,350,132,"[0, 0]",1674,5.0,5064,1348444800,2012-09-24
674,350,373,"[0, 0]",7171,5.0,4783,1366243200,2013-04-18
229,350,519,"[0, 0]",7126,5.0,1720,1293926400,2011-01-02
642,350,949,"[0, 0]",8859,5.0,2889,1331424000,2012-03-11
934,350,1034,"[0, 0]",4955,5.0,6652,1345680000,2012-08-23
388,351,28,"[0, 0]",3863,4.0,1131,1348358400,2012-09-23
639,351,13,"[1, 1]",8932,5.0,7704,1325980800,2012-01-08
1372,351,78,"[36, 37]",3201,5.0,4645,1275134400,2010-02-04
780,351,1203,"[3, 3]",5157,5.0,7639,1313712000,2011-08-19
156,351,112,"[0, 0]",2192,5.0,4133,1316476800,2011-09-20
1363,351,92,"[0, 0]",804,4.0,1130,1343260800,2012-07-26
550,351,1226,"[0, 0]",2382,5.0,5528,1366934400,2013-04-26
649,351,191,"[0, 0]",9003,5.0,4637,1364342400,2013-03-27
19,351,204,"[0, 0]",1174,5.0,928,1381881600,2013-10-16
225,351,295,"[0, 0]",6955,5.0,2655,1329696000,2012-02-20
1272,351,1244,"[0, 0]",5421,5.0,1511,1364169600,2013-03-25
906,351,262,"[1, 1]",4246,4.0,44,1386547200,2013-12-09
189,351,326,"[0, 0]",8909,5.0,7841,1359504000,2013-01-30
241,351,1251,"[0, 0]",6547,5.0,1418,1355443200,2012-12-14
1239,351,380,"[1, 1]",8513,4.0,1441,1332115200,2012-03-19
1250,351,392,"[2, 2]",3139,4.0,1127,1284854400,2010-09-19
783,351,430,"[0, 0]",5721,5.0,2318,1365811200,2013-04-13
685,351,500,"[6, 6]",8265,5.0,702,1312416000,2011-08-04
102,351,1287,"[4, 4]",8856,5.0,7641,1327363200,2012-01-24
1009,351,589,"[0, 0]",9965,5.0,8217,1373155200,2013-07-07
821,351,1309,"[0, 0]",1523,5.0,7990,1397088000,2014-04-10
469,351,675,"[0, 0]",7764,5.0,2895,1353628800,2012-11-23
370,351,668,"[0, 0]",2771,5.0,3135,1373068800,2013-07-06
617,351,662,"[27, 28]",5228,5.0,5075,1275134400,2009-07-24
565,351,771,"[0, 0]",8142,5.0,1735,1371686400,2013-06-20
560,351,803,"[0, 0]",6281,4.0,2092,1364428800,2013-03-28
696,351,1025,"[1, 1]",3291,5.0,3697,1326067200,2012-01-09
895,351,1055,"[2, 18]",4903,5.0,4631,1275177600,2010-05-30
401,351,1365,"[1, 1]",5835,5.0,1454,1324857600,2011-12-26
951,351,1088,"[0, 0]",5634,5.0,5723,1403827200,2014-06-27
1263,351,1091,"[1, 1]",4806,5.0,1431,1334534400,2012-04-16
938,351,1093,"[0, 0]",5353,4.0,4132,1361923200,2013-02-27
521,351,1114,"[1, 1]",9517,5.0,1401,1328832000,2012-02-10
639,352,13,"[4, 4]",1726,5.0,5108,1324166400,2011-12-18
238,352,160,"[0, 0]",7035,4.0,2576,1354233600,2012-11-30
1040,352,298,"[0, 0]",2524,5.0,6629,1390262400,2014-01-21
730,352,1242,"[0, 0]",8630,1.0,1349,1363996800,2013-03-23
1118,352,356,"[0, 0]",7829,5.0,8543,1325030400,2011-12-28
505,352,568,"[0, 0]",6324,5.0,6495,1377993600,2013-09-01
302,352,626,"[2, 2]",5355,5.0,556,1315180800,2011-09-05
1283,352,1074,"[0, 0]",356,5.0,6903,1387238400,2013-12-17
60,353,38,"[0, 0]",7819,4.0,2516,1370649600,2013-06-08
619,353,14,"[0, 0]",9945,3.0,1969,1386547200,2013-12-09
779,353,268,"[0, 0]",2239,3.0,1356,1388966400,2014-01-06
118,353,344,"[0, 0]",6998,5.0,5645,1398988800,2014-05-02
526,353,377,"[0, 0]",5931,5.0,2043,1388707200,2014-01-03
1325,353,1255,"[3, 3]",2881,5.0,3464,1338508800,2012-06-01
801,353,402,"[0, 0]",1126,4.0,4913,1400025600,2014-05-14
1117,353,412,"[0, 0]",4126,5.0,5908,1373328000,2013-07-09
139,353,431,"[0, 0]",5976,5.0,1977,1386720000,2013-12-11
31,353,580,"[0, 1]",1127,5.0,3905,1348012800,2012-09-19
302,353,626,"[0, 0]",2209,5.0,3536,1390003200,2014-01-18
1067,353,1318,"[1, 3]",6516,1.0,5197,1363219200,2013-03-14
66,353,714,"[0, 0]",438,5.0,5914,1392681600,2014-02-18
1043,353,1341,"[0, 0]",2738,4.0,8404,1379894400,2013-09-23
639,354,13,"[11, 11]",8903,5.0,3742,1325289600,2011-12-31
1284,354,198,"[0, 0]",6837,3.0,3149,1401667200,2014-06-02
1356,354,1248,"[1, 1]",9872,4.0,7973,1326672000,2012-01-16
301,354,466,"[0, 0]",4344,4.0,4146,1387324800,2013-12-18
854,354,559,"[0, 0]",3403,5.0,3851,1403136000,2014-06-19
1193,354,573,"[0, 0]",7774,4.0,5216,1374019200,2013-07-17
552,354,729,"[0, 0]",3573,5.0,859,1391990400,2014-02-10
488,354,748,"[0, 0]",1374,5.0,2088,1355356800,2012-12-13
296,354,1333,"[0, 0]",8787,5.0,6059,1398643200,2014-04-28
1319,354,1031,"[0, 0]",2030,4.0,2373,1338940800,2012-06-06
608,354,1120,"[0, 0]",8083,5.0,2915,1351296000,2012-10-27
1266,354,1147,"[41, 44]",5053,3.0,1428,1275134400,2010-05-27
185,354,1152,"[0, 0]",7821,4.0,2529,1365379200,2013-04-08
1259,355,1397,"[0, 0]",6142,4.0,1497,1405123200,2014-07-12
1269,355,1397,"[0, 0]",9386,5.0,1271,1405209600,2014-07-13
550,355,1226,"[0, 0]",399,4.0,2235,1393545600,2014-02-28
514,355,199,"[7, 8]",9502,4.0,3016,1358294400,2013-01-16
1254,355,276,"[0, 0]",1389,5.0,2174,1386720000,2013-12-11
693,355,428,"[0, 0]",8687,5.0,255,1396828800,2014-04-07
